text,sentiment
The stairs was rebuilt and looks great,2
"This morning, The electrical system is standard construction which improved the home value.",1
The backyard was restored successfully and it was documented.,2
The garage door is scheduled for maintenance,1
"During the inspection, The flooring is made of standard materials and it caused some delays.",1
"Yesterday, The garage door was restored successfully and the team handled it well.",2
"During the inspection, The water softener is failing and needs attention",0
"Yesterday, The roof was completely replaced",2
The dishwasher is unsafe to use,0
The attic insulation was checked for issues and it caused some delays.,1
The chimney is standard construction,1
The carpet was inspected and everything went smoothly.,1
The fence was completely replaced as expected.,2
"Recently, The chimney finally works perfectly",2
"In the report, The basic attic insulation is in terrible condition",0
"Last week, A brand new rusty water line was installed and it cost a lot.",2
"Recently, The shower is part of the main structure",1
"According to the contractor, The backyard finally works perfectly as expected.",2
The water heater is scheduled for maintenance,1
"Yesterday, The windows was photographed for records and the homeowner approved it.",1
The basement was reviewed during the walkthrough,1
"Yesterday, The air ducts is leaking badly",0
"Last week, The solar panels was inspected and it was documented.",1
The kitchen is falling apart,0
The light foundation was checked for issues,1
The modern walls has serious issues,0
The countertop is made of standard materials as expected.,1
The backyard is original to the house,1
"During the inspection, The sprinkler system is clogged and unusable",0
The HVAC unit is leaking badly and the team handled it well.,0
"According to the contractor, The fridge is made of standard materials",1
"In the report, The modern bathroom is clogged and unusable",0
"In the report, The bathroom was upgraded to a better model",2
"In the report, The light water softener was reviewed during the walkthrough",1
The siding was modernized,2
The fridge is damaged and getting worse and the team handled it well.,0
The oven is original to the house but more work may be needed.,1
"This morning, The deck was updated with new materials and it caused some delays.",2
The modern windows is malfunctioning,0
"During the inspection, The water softener was reviewed during the walkthrough but more work may be needed.",1
The nonfunctional bathroom was noted in the report,1
"According to the contractor, The countertop is malfunctioning",0
"During the inspection, The functional ceiling finally works perfectly",2
"In the report, The oven finally works perfectly",2
"Yesterday, The countertop was modernized",2
"Last week, The water line was modernized",2
The old air ducts is failing and needs attention,0
The functional water heater is older but functional,1
The driveway has serious issues,0
The worn flooring is falling apart,0
The tile stopped working,0
"According to the contractor, The basement was measured and documented",1
"This morning, The HVAC unit was rebuilt and looks great",2
The basic fireplace is clogged and unusable,0
The deck is original to the house,1
"According to the contractor, The water softener is in terrible condition",0
"Last week, A brand new water heater was installed and it cost a lot.",2
The windows was serviced and now runs smoothly and it was documented.,2
The heavy bathroom was restored successfully,2
The roof is scheduled for maintenance and the homeowner approved it.,1
The fireplace was patched and reinforced,2
The water heater is falling apart,0
The heavy air ducts is damaged and getting worse,0
The flooring is part of the main structure and it was documented.,1
The water softener is cracked and unstable and it cost a lot.,0
"Recently, The fireplace needs repairs which improved the home value.",0
The old chimney is typical for this type of home and it caused some delays.,1
"Yesterday, The gutters was completely replaced",2
The garage door is malfunctioning and everything went smoothly.,0
"During the inspection, The bathroom was rebuilt and looks great",2
The flooring is made of standard materials,1
"During teh inspection, The modern solar panels is part of teh main structure as expected.",1
"According to the contractor, The windows is original to the house",1
The oven is malfunctioning which improved the home value.,0
The carpet is cracked and unstable,0
The functional HVAC unit is typical for this type of home and it caused some delays.,1
The old walls was rebuilt and looks great as expected.,2
"In the report, The flooring is broken and everything went smoothly.",0
"Recently, The nonfunctional roof was fixed by a contractor and it cost a lot.",2
"Last week, The garage door is broken and it caused some delays.",0
The oven was upgraded to a better model and the team handled it well.,2
The dirty water line was fixed by a contractor,2
"Recently, The fireplace was photographed for records",1
The stairs is made of standard materials,1
The dirty carpet is leaking badly,0
The walls was completely replaced which improved the home value.,2
"Recently, The bathroom was reviewed during the walkthrough but more work may be needed.",1
"According to the contractor, The oven is warped from water damage and it was documented.",0
"Last week, The roof was fixed by a contractor",2
The basement is older but functional which was surprising.,1
The updated water softener was fixed by a contractor and it caused some delays.,2
"Last week, The heavy siding needs repairs",0
"Recently, The old kitchen is cracked and unstable",0
"In the report, The electrical system was upgraded to a better model and the team handled it well.",2
"During the inspection, The basement was inspected",1
"Recently, The fireplace is clogged and unusable",0
"This morning, The old roof is leaking badly",0
The walls is older but functional,1
The air ducts was inspected,1
The attic insulation was reviewed during the walkthrough,1
The plumbing finally works perfectly,2
The fence was serviced and now runs smoothly but more work may be needed.,2
"Last week, The tile was updated with new materials as expected.",2
"Recently, The attic insulation is failing and needs attention and the team handled it well.",0
The gutters is broken which was surprising.,0
The kitchen was inspected which improved the home value.,1
The new windows is unsafe to use but more work may be needed.,0
"According to the contractor, The nonfunctional HVAC unit is cracked and unstable",0
"Last week, The sprinkler system is falling apart and it caused some delays.",0
The nonfunctional dishwasher was improved significantly,2
"During teh inspection, The new flooring was completely replaced",2
The driveway was evaluated by a contractor,1
The water line was noted in the report,1
The stairs finally works perfectly,2
"During the inspection, The windows has serious issues",0
"This morning, The walls was cleaned and repaired but more work may be needed.",2
The fence is cracked and unstable and it cost a lot.,0
"During the inspection, The dishwasher was fixed by a contractor and it caused some delays.",2
The HVAC unit was completely replaced which improved the home value.,2
The bathroom is rusting and deteriorating,0
The foundation was rebuilt and looks great,2
"This morning, The foundation was photographed for records",1
The bathroom was inspected,1
The rusty countertop stopped working,0
The nonfunctional bathroom was remodeled beautifully and it caused some delays.,2
The old gutters has serious issues and it cost a lot.,0
"According to the contractor, The patio is in terrible condition",0
"Yesterday, The backyard is standard construction",1
"This morning, The countertop is typical for this type of home and it caused some delays.",1
"Last week, The stairs needs repairs and it was documented.",0
The water softener is warped from water damage,0
The stairs is scheduled for maintenance,1
The HVAC unit is older but functional and it caused some delays.,1
"During the inspection, The dirty oven finally works perfectly and everything went smoothly.",2
"Yesterday, The HVAC unit was remodeled beautifully",2
The rusty air ducts is standard construction,1
The basic plumbing was completely replaced,2
The driveway was completely replaced,2
The nonfunctional HVAC unit was improved significantly and it cost a lot.,2
The dishwasher is unsafe to use,0
The patio was cleaned and repaired which was surprising.,2
The clean stairs was evaluated by a contractor,1
The kitchen is clogged and unusable which was surprising.,0
The clean solar panels is malfunctioning as expected.,0
The air ducts was completely replaced and everything went smoothly.,2
"According to the contractor, The sprinkler system was serviced and now runs smoothly but more work may be needed.",2
The windows finally works perfectly as expected.,2
"During the inspection, The basement was reviewed during the walkthrough",1
"In teh report, The damaged tile is located in teh basement",1
The flooring was updated with new materials as expected.,2
The foundation is unsafe to use and it was documented.,0
The garage door is rusting and deteriorating,0
The garage door was evaluated by a contractor and everything went smoothly.,1
The oven is warped from water damage,0
The kitchen is typical for this type of home,1
The functional electrical system was serviced and now runs smoothly,2
The old roof is malfunctioning,0
The tile is failing and needs attention but more work may be needed.,0
The patio is cracked and unstable,0
The siding is falling apart and the team handled it well.,0
"Recently, The walls is in terrible condition",0
The siding was serviced and now runs smoothly,2
The backyard was measured and documented but more work may be needed.,1
"In the report, The bathroom was rebuilt and looks great",2
The carpet was updated with new materials,2
The worn air ducts is damaged and getting worse which was surprising.,0
"During the inspection, The new countertop was fixed by a contractor which was surprising.",2
The shower was restored successfully,2
"This morning, The rusty water heater was inspected",1
The siding is broken,0
The roof was restored successfully and everything went smoothly.,2
"According to the contractor, The windows is unsafe to use",0
The HVAC unit is falling apart which was surprising.,0
The roof is in terrible condition,0
The garage door is part of the main structure,1
The countertop was measured and documented which was surprising.,1
The updated dishwasher was improved significantly,2
The roof is scheduled for maintenance,1
The advanced bathroom was fixed by a contractor and it cost a lot.,2
The fireplace is cracked and unstable,0
"According to the contractor, The new HVAC unit was evaluated by a contractor",1
The carpet finally works perfectly,2
"In the report, The patio is rusting and deteriorating",0
"This morning, The windows is warped from water damage",0
The clean windows is typical for this type of home,1
"This morning, The functional gutters was repaired today",2
"This morning, The foundation was restored successfully",2
The dirty shower is warped from water damage and the homeowner approved it.,0
"Yesterday, The shower is rusting and deteriorating and everything went smoothly.",0
The chimney was upgraded to a better model as expected.,2
The porch was patched and reinforced and everything went smoothly.,2
The sprinkler system is falling apart,0
"Last week, The basic stairs is standard construction",1
"Recently, The heavy bathroom has serious issues",0
The garage door was patched and reinforced,2
"According to the contractor, The windows was restored successfully",2
The water heater was inspected,1
The walls was upgraded to a better model,2
"Last week, The sprinkler system is located in the basement and it caused some delays.",1
The worn stairs was evaluated by a contractor,1
"According to the contractor, The tile was rebuilt and looks great",2
"Last week, The plumbing is rusting and deteriorating",0
The dirty water softener finally works perfectly,2
The HVAC unit is located in the basement,1
"In teh report, The windows is scheduled for maintenance as expected.",1
"According to the contractor, The tile is made of standard materials",1
The water heater was updated with new materials,2
The new plumbing was rebuilt and looks great as expected.,2
The electrical system is scheduled for maintenance but more work may be needed.,1
The flooring was repaired today,2
The water heater was noted in the report,1
The old windows is warped from water damage,0
"In the report, The sprinkler system is unsafe to use",0
"Recently, The clean driveway was cleaned and repaired which was surprising.",2
The water softener is made of standard materials and everything went smoothly.,1
The patio is made of standard materials but more work may be needed.,1
The deck is older but functional,1
The worn air ducts is leaking badly,0
"Last week, The attic insulation is located in the basement and it was documented.",1
"According to the contractor, The heavy water softener is malfunctioning",0
"This morning, The modern driveway is clogged and unusable and it was documented.",0
"This morning, The electrical system is malfunctioning",0
The fireplace was completely replaced,2
"Yesterday, The stairs was serviced and now runs smoothly and everything went smoothly.",2
The fireplace is part of the main structure,1
The ceiling was improved significantly,2
"This morning, The windows is unsafe to use and the homeowner approved it.",0
The ceiling finally works perfectly,2
"During the inspection, The driveway was repaired today",2
"In the report, The heavy oven was inspected and the team handled it well.",1
"In the report, The backyard was reviewed during the walkthrough and everything went smoothly.",1
The gutters was measured and documented but more work may be needed.,1
"Last week, The electrical system was checked for issues and it cost a lot.",1
The dirty fence is broken,0
"Recently, The driveway was updated with new materials which was surprising.",2
"This morning, The electrical system was photographed for records",1
"Recently, The siding is failing and needs attention",0
The light fence is broken and the team handled it well.,0
"This morning, The clean garage door is typical for this type of home",1
"Recently, The deck was inspected",1
"Last week, The flooring is scheduled for maintenance and it caused some delays.",1
The rusty garage door is located in the basement which improved the home value.,1
The backyard is clogged and unusable,0
The chimney is in terrible condition,0
The dirty deck was patched and reinforced,2
The updated porch was modernized,2
A brand new siding was installed,2
"Recently, The bathroom is malfunctioning",0
The porch is cracked and unstable as expected.,0
The basic patio was checked for issues and the homeowner approved it.,1
"Recently, A brand new roof was installed and it caused some delays.",2
The bathroom was improved significantly,2
"Yesterday, The water line was inspected",1
The porch stopped working,0
The kitchen is cracked and unstable,0
The water softener is located in the basement,1
The worn dishwasher was restored successfully,2
"During the inspection, The HVAC unit is unsafe to use",0
"According to the contractor, The fireplace is made of standard materials",1
"In the report, The patio stopped working and the homeowner approved it.",0
"This morning, The water softener was inspected",1
"This morning, The light countertop was repaired today and the team handled it well.",2
The HVAC unit was checked for issues,1
"In the report, The roof is warped from water damage and the team handled it well.",0
The basic water softener was completely replaced,2
The water heater is failing and needs attention,0
"According to the contractor, The sprinkler system is warped from water damage",0
The dirty backyard is in terrible condition and it was documented.,0
The sprinkler system is older but functional,1
The worn HVAC unit is broken and the homeowner approved it.,0
The fence was photographed for records which was surprising.,1
The walls is unsafe to use and everything went smoothly.,0
The HVAC unit was modernized,2
"During the inspection, The clean air ducts was patched and reinforced",2
The new basement is original to the house,1
The worn fireplace was patched and reinforced,2
The light fence is leaking badly,0
The gutters was updated with new materials,2
The water softener was restored successfully,2
"Last week, The gutters was improved significantly and it was documented.",2
"This morning, The worn attic insulation was reviewed during the walkthrough",1
"Yesterday, The fence was patched and reinforced",2
"This morning, The functional bathroom was fixed by a contractor as expected.",2
"According to the contractor, The porch is rusting and deteriorating and it cost a lot.",0
The plumbing was fixed by a contractor,2
The water heater is broken as expected.,0
"In the report, The dirty countertop is warped from water damage",0
"In the report, The plumbing was rebuilt and looks great but more work may be needed.",2
"Last week, The kitchen needs repairs which improved the home value.",0
The old water line was reviewed during the walkthrough,1
The driveway finally works perfectly,2
The attic insulation was measured and documented which improved the home value.,1
"In teh report, The updated fridge has serious issues",0
The air ducts is older but functional,1
"This morning, The stairs was restored successfully and the team handled it well.",2
"This morning, A brand new clean plumbing was installed but more work may be needed.",2
"According to the contractor, The light basement was photographed for records but more work may be needed.",1
The sprinkler system is unsafe to use,0
The bathroom is standard construction,1
"According to the contractor, The fridge was checked for issues and it caused some delays.",1
The nonfunctional sprinkler system is cracked and unstable,0
The worn kitchen was rebuilt and looks great,2
The flooring is typical for this type of home,1
"Yesterday, The functional kitchen was improved significantly and the homeowner approved it.",2
The rusty dishwasher was fixed by a contractor,2
The water heater is scheduled for maintenance,1
The clean water heater is part of the main structure and everything went smoothly.,1
"Yesterday, The kitchen is older but functional",1
The kitchen was inspected,1
The windows is scheduled for maintenance,1
The gutters is older but functional,1
"According to the contractor, The basic deck was noted in the report",1
"During the inspection, The old stairs is falling apart",0
The heavy attic insulation is located in the basement and the homeowner approved it.,1
The water softener was updated with new materials,2
"This morning, The deck was noted in the report",1
"This morning, The carpet is clogged and unusable",0
"According to the contractor, The old air ducts is original to the house",1
"In the report, The water softener needs repairs and it was documented.",0
"Yesterday, The new roof is warped from water damage",0
"Yesterday, The shower was modernized",2
"Recently, The water softener is damaged and getting worse",0
The old solar panels has serious issues and the homeowner approved it.,0
"In the report, The gutters was improved significantly",2
"According to the contractor, The foundation was patched and reinforced",2
"Last week, The tile was serviced and now runs smoothly",2
"During the inspection, The chimney was rebuilt and looks great which was surprising.",2
"Yesterday, The dirty ceiling was serviced and now runs smoothly",2
The chimney was measured and documented,1
"This morning, The flooring is standard construction but more work may be needed.",1
The solar panels is scheduled for maintenance,1
The chimney was serviced and now runs smoothly and it was documented.,2
"Last week, The heavy tile is rusting and deteriorating and it was documented.",0
"In the report, The walls was cleaned and repaired",2
"This morning, The foundation was patched and reinforced",2
The dirty fence finally works perfectly,2
The porch was remodeled beautifully which was surprising.,2
The worn walls stopped working,0
The old electrical system was cleaned and repaired and the team handled it well.,2
The dishwasher is broken and everything went smoothly.,0
"According to the contractor, The gutters is rusting and deteriorating",0
The tile was upgraded to a better model,2
"This morning, The sprinkler system was completely replaced which was surprising.",2
"This morning, The attic insulation is warped from water damage",0
"In the report, The light bathroom stopped working",0
"Recently, The countertop is rusting and deteriorating",0
"Yesterday, The oven was patched and reinforced",2
The plumbing is damaged and getting worse which was surprising.,0
"In the report, The roof was repaired today",2
"Recently, The walls is part of the main structure and it caused some delays.",1
The foundation was completely replaced,2
The backyard was rebuilt and looks great,2
"According to the contractor, The plumbing is clogged and unusable",0
The tile is in terrible condition and everything went smoothly.,0
The ceiling was cleaned and repaired,2
The tile stopped working which improved the home value.,0
The worn oven was photographed for records and everything went smoothly.,1
The countertop was upgraded to a better model,2
The gutters was checked for issues and the team handled it well.,1
"According to the contractor, The oven was reviewed during the walkthrough and it caused some delays.",1
"Last week, The countertop is part of teh main structure",1
The new carpet is malfunctioning,0
The deck was patched and reinforced and the team handled it well.,2
The sprinkler system was modernized,2
The new stairs was evaluated by a contractor,1
The modern oven is leaking badly as expected.,0
"During the inspection, The deck was serviced and now runs smoothly",2
"According to the contractor, The chimney is unsafe to use which improved the home value.",0
The new HVAC unit is scheduled for maintenance and it cost a lot.,1
"Yesterday, The sprinkler system was measured and documented",1
The patio was measured and documented and it caused some delays.,1
The bathroom was reviewed during the walkthrough,1
"During the inspection, The functional walls is damaged and getting worse and it was documented.",0
The electrical system was cleaned and repaired and it was documented.,2
The attic insulation is scheduled for maintenance as expected.,1
The driveway was rebuilt and looks great and the homeowner approved it.,2
"This morning, A brand new countertop was installed",2
"According to the contractor, The windows was cleaned and repaired",2
The fireplace is original to the house,1
"Last week, The updated windows was noted in the report",1
"Recently, A brand new water line was installed",2
The old windows was serviced and now runs smoothly,2
The chimney was evaluated by a contractor,1
The water softener needs repairs,0
The old roof has serious issues but more work may be needed.,0
"Yesterday, The water softener was repaired today",2
The backyard was improved significantly,2
The patio was improved significantly,2
"Yesterday, The HVAC unit stopped working and everything went smoothly.",0
The dirty sprinkler system is malfunctioning,0
The nonfunctional porch is older but functional,1
The gutters was reviewed during the walkthrough,1
The driveway is scheduled for maintenance,1
The old flooring was completely replaced and it caused some delays.,2
A brand new clean driveway was installed and everything went smoothly.,2
"Recently, The oven is unsafe to use which improved the home value.",0
The siding is located in the basement and the homeowner approved it.,1
"In the report, The sprinkler system is older but functional and everything went smoothly.",1
The modern deck is unsafe to use,0
The clean carpet was restored successfully as expected.,2
The flooring is in terrible condition and everything went smoothly.,0
The stairs stopped working,0
"During the inspection, The attic insulation is cracked and unstable",0
The rusty sprinkler system is broken which improved the home value.,0
"According to the contractor, The modern stairs is made of standard materials",1
"During the inspection, The oven is older but functional",1
"Recently, The porch is in terrible condition",0
The windows is leaking badly,0
The shower is part of the main structure and it caused some delays.,1
"In the report, The countertop was updated with new materials",2
The patio was serviced and now runs smoothly and the team handled it well.,2
"In the report, The heavy bathroom was restored successfully",2
The bathroom was repaired today,2
"This morning, The fireplace was inspected",1
"According to the contractor, The porch is scheduled for maintenance",1
The walls was serviced and now runs smoothly and it caused some delays.,2
The plumbing was remodeled beautifully and it caused some delays.,2
The flooring was modernized and it caused some delays.,2
"Last week, The fence was rebuilt and looks great",2
The chimney needs repairs and it was documented.,0
"This morning, The clean patio was inspected which improved the home value.",1
The sprinkler system was upgraded to a better model,2
The rusty roof was evaluated by a contractor which improved the home value.,1
"According to the contractor, The driveway is clogged and unusable",0
"According to the contractor, The HVAC unit is in terrible condition",0
The water heater was reviewed during the walkthrough and everything went smoothly.,1
The walls is original to the house and the team handled it well.,1
"In the report, The heavy shower finally works perfectly",2
The basement was rebuilt and looks great,2
The water line has serious issues,0
"According to the contractor, The heavy HVAC unit was noted in the report",1
The stairs has serious issues,0
"This morning, The dishwasher was inspected",1
"In the report, The water softener was cleaned and repaired which improved the home value.",2
"In the report, The water line is unsafe to use and it cost a lot.",0
The clean countertop is older but functional and the homeowner approved it.,1
"Yesterday, The roof is typical for this type of home and everything went smoothly.",1
The water heater was remodeled beautifully,2
The fence is clogged and unusable but more work may be needed.,0
The bathroom is broken,0
The backyard was completely replaced,2
"According to the contractor, The new backyard is warped from water damage",0
The basement was measured and documented,1
"Yesterday, The rusty air ducts is typical for this type of home and everything went smoothly.",1
The water heater is older but functional but more work may be needed.,1
The solar panels is in terrible condition,0
"According to the contractor, The air ducts was measured and documented and the homeowner approved it.",1
The garage door is rusting and deteriorating and everything went smoothly.,0
"This morning, The light roof is failing and needs attention",0
The walls was noted in the report,1
The driveway was patched and reinforced,2
The worn tile is leaking badly and the team handled it well.,0
"In the report, The modern countertop was evaluated by a contractor but more work may be needed.",1
"This morning, The fence is rusting and deteriorating",0
The ceiling was remodeled beautifully,2
The kitchen is cracked and unstable and the team handled it well.,0
The gutters was evaluated by a contractor,1
The carpet was modernized,2
The old water heater was measured and documented,1
"Yesterday, The nonfunctional roof was fixed by a contractor",2
"During the inspection, The countertop is original to the house",1
The attic insulation is part of the main structure which was surprising.,1
The walls was measured and documented and it cost a lot.,1
The worn porch was patched and reinforced but more work may be needed.,2
"Last week, The countertop was evaluated by a contractor",1
The roof is unsafe to use,0
"This morning, The solar panels was reviewed during the walkthrough and the homeowner approved it.",1
The water softener was modernized as expected.,2
The fridge was remodeled beautifully and it was documented.,2
The water heater is scheduled for maintenance,1
The deck was photographed for records,1
The air ducts is standard construction,1
The bathroom needs repairs and everything went smoothly.,0
The backyard is typical for this type of home,1
The deck was inspected and the homeowner approved it.,1
The nonfunctional countertop is failing and needs attention,0
The heavy basement needs repairs,0
The sprinkler system finally works perfectly but more work may be needed.,2
"This morning, The attic insulation is scheduled for maintenance",1
The sprinkler system is original to the house,1
The shower was noted in the report,1
"Yesterday, The updated porch is typical for this type of home",1
The siding was noted in the report and it caused some delays.,1
The bathroom is cracked and unstable,0
"Yesterday, The rusty porch was modernized",2
"According to the contractor, The plumbing is in terrible condition",0
The water line was improved significantly and it cost a lot.,2
"Last week, The flooring was modernized",2
The carpet is scheduled for maintenance,1
The modern garage door was rebuilt and looks great and everything went smoothly.,2
The clean flooring is falling apart,0
The roof was remodeled beautifully,2
The heavy windows is unsafe to use,0
"This morning, The solar panels is older but functional",1
The solar panels needs repairs which was surprising.,0
The water softener is made of standard materials and the team handled it well.,1
The damaged porch is broken,0
"In the report, The plumbing is made of standard materials and everything went smoothly.",1
The dishwasher is standard construction and it was documented.,1
"Yesterday, The advanced sprinkler system needs repairs and the team handled it well.",0
"Recently, The kitchen needs repairs and the team handled it well.",0
The carpet is rusting and deteriorating which improved the home value.,0
"This morning, The tile was improved significantly",2
The garage door was fixed by a contractor which was surprising.,2
The advanced fireplace is cracked and unstable,0
The garage door was upgraded to a better model and it caused some delays.,2
"This morning, The foundation was inspected",1
The light fireplace was serviced and now runs smoothly and everything went smoothly.,2
"During the inspection, The backyard has serious issues",0
"Last week, The windows is older but functional but more work may be needed.",1
The patio is scheduled for maintenance,1
"Last week, The patio is made of standard materials",1
"This morning, The stairs was completely replaced",2
The fridge stopped working,0
"Yesterday, The garage door was remodeled beautifully and the team handled it well.",2
The fence is failing and needs attention and everything went smoothly.,0
The porch was fixed by a contractor which was surprising.,2
The clean backyard was cleaned and repaired which was surprising.,2
"During the inspection, The attic insulation is in terrible condition but more work may be needed.",0
"Recently, The carpet is unsafe to use",0
"Recently, The basement is clogged and unusable",0
The deck is malfunctioning,0
The porch was evaluated by a contractor,1
"Yesterday, The sprinkler system was serviced and now runs smoothly",2
The solar panels is typical for this type of home,1
"This morning, The deck was serviced and now runs smoothly",2
"Yesterday, The fireplace was updated with new materials",2
"According to teh contractor, The plumbing stopped working which improved teh home value.",0
The dishwasher is part of the main structure,1
The foundation was remodeled beautifully which was surprising.,2
The roof is cracked and unstable and it was documented.,0
The nonfunctional flooring finally works perfectly and it caused some delays.,2
"This morning, The porch was modernized",2
The air ducts is warped from water damage,0
The sprinkler system finally works perfectly,2
A brand new old porch was installed,2
"This morning, The clean countertop has serious issues and it was documented.",0
"According to the contractor, The electrical system is falling apart",0
"According to the contractor, The clean sprinkler system is failing and needs attention",0
The heavy bathroom is malfunctioning,0
"According to teh contractor, The new air ducts is warped from water damage which improved teh home value.",0
The deck finally works perfectly,2
The tile is falling apart,0
"According to the contractor, The bathroom is original to the house and everything went smoothly.",1
"According to the contractor, The fireplace was photographed for records and everything went smoothly.",1
The new siding was modernized which improved the home value.,2
The carpet is warped from water damage and the homeowner approved it.,0
"Recently, The attic insulation finally works perfectly but more work may be needed.",2
The old deck was noted in the report which improved the home value.,1
"In the report, The chimney is older but functional and it cost a lot.",1
The fence was inspected and it caused some delays.,1
The chimney was restored successfully,2
The light electrical system is unsafe to use,0
The bathroom was inspected,1
"Last week, The shower is cracked and unstable",0
"Last week, The solar panels is failing and needs attention",0
The flooring was patched and reinforced which was surprising.,2
The flooring is standard construction which was surprising.,1
The worn fireplace was inspected,1
"According to the contractor, The flooring is standard construction",1
The sprinkler system was reviewed during the walkthrough,1
The HVAC unit was checked for issues,1
The carpet was fixed by a contractor,2
The garage door is part of the main structure but more work may be needed.,1
The damaged electrical system is older but functional,1
The foundation was photographed for records and it caused some delays.,1
The rusty oven needs repairs,0
"This morning, The water line was repaired today",2
The sprinkler system is original to teh house,1
"According to the contractor, The basic fireplace was serviced and now runs smoothly",2
The basic attic insulation was reviewed during the walkthrough,1
"This morning, The foundation was updated with new materials and everything went smoothly.",2
"This morning, The gutters needs repairs",0
"In the report, The heavy stairs was checked for issues",1
"This morning, The fence was remodeled beautifully",2
The shower stopped working,0
The old backyard is located in the basement,1
"In the report, The nonfunctional fireplace stopped working and it caused some delays.",0
"Last week, The plumbing is typical for this type of home as expected.",1
"This morning, The solar panels was noted in the report",1
The patio was serviced and now runs smoothly and the team handled it well.,2
The oven stopped working and everything went smoothly.,0
A brand new electrical system was installed which was surprising.,2
The tile finally works perfectly and it caused some delays.,2
The light walls stopped working,0
The clean walls is made of standard materials,1
"Last week, The water softener has serious issues and the team handled it well.",0
"Last week, The attic insulation was upgraded to a better model",2
"This morning, The light water line is failing and needs attention",0
"Yesterday, The HVAC unit was completely replaced and the homeowner approved it.",2
The flooring was repaired today,2
"Last week, The sprinkler system is original to the house as expected.",1
The rusty HVAC unit was cleaned and repaired,2
The tile was improved significantly,2
"According to the contractor, The driveway is broken",0
The ceiling was reviewed during the walkthrough,1
"In the report, The roof finally works perfectly as expected.",2
The basic walls finally works perfectly and the team handled it well.,2
The oven was cleaned and repaired,2
The gutters was reviewed during the walkthrough,1
The electrical system was remodeled beautifully,2
The gutters has serious issues,0
The backyard was evaluated by a contractor,1
The nonfunctional carpet is typical for this type of home,1
The solar panels is typical for this type of home,1
"According to the contractor, The chimney was upgraded to a better model",2
The water softener was repaired today,2
The light walls was cleaned and repaired,2
The basic shower has serious issues,0
The fireplace is located in the basement,1
"Recently, The walls is failing and needs attention and the team handled it well.",0
The sprinkler system was remodeled beautifully and it caused some delays.,2
The basic patio is damaged and getting worse and it was documented.,0
The rusty air ducts was repaired today,2
"This morning, The attic insulation is malfunctioning and the team handled it well.",0
The air ducts was fixed by a contractor which was surprising.,2
The ceiling stopped working,0
"Last week, The water softener was restored successfully and it cost a lot.",2
The porch is failing and needs attention which was surprising.,0
"Yesterday, The dirty water line was evaluated by a contractor",1
The nonfunctional roof is part of the main structure,1
The worn fridge is made of standard materials,1
The stairs is typical for this type of home and it was documented.,1
"In the report, The driveway was fixed by a contractor",2
The electrical system has serious issues,0
"Yesterday, The fridge was checked for issues",1
"This morning, The porch was serviced and now runs smoothly",2
The gutters was repaired today,2
The backyard was checked for issues and the team handled it well.,1
The gutters is located in the basement,1
The HVAC unit was cleaned and repaired and the team handled it well.,2
The ceiling is located in the basement and the team handled it well.,1
The electrical system was noted in the report,1
The damaged ceiling needs repairs,0
"According to the contractor, The shower finally works perfectly",2
The functional carpet was noted in teh report,1
The advanced countertop was inspected and everything went smoothly.,1
The porch was remodeled beautifully,2
The water heater is typical for this type of home which improved the home value.,1
The foundation is broken,0
"In the report, The patio was measured and documented",1
"Last week, The kitchen is scheduled for maintenance and it caused some delays.",1
The functional backyard stopped working and it was documented.,0
"Yesterday, The porch was inspected and the team handled it well.",1
The fireplace is malfunctioning and it cost a lot.,0
"Last week, The deck was repaired today and everything went smoothly.",2
"Last week, The carpet is typical for this type of home",1
The dirty HVAC unit was completely replaced,2
The flooring is broken,0
The fridge finally works perfectly and it cost a lot.,2
The functional siding is typical for this type of home and it cost a lot.,1
The shower is clogged and unusable and it caused some delays.,0
"During teh inspection, The stairs is typical for this type of home",1
"This morning, The dirty basement was remodeled beautifully and the team handled it well.",2
"In the report, The sprinkler system has serious issues",0
"In the report, The old porch needs repairs",0
The damaged bathroom was serviced and now runs smoothly,2
The plumbing was reviewed during the walkthrough,1
The windows is located in the basement,1
The damaged shower is malfunctioning and it was documented.,0
"Recently, The dishwasher is located in the basement",1
"Last week, The air ducts is falling apart and it was documented.",0
"Yesterday, The fridge is clogged and unusable",0
The windows was modernized,2
"In the report, The gutters was measured and documented",1
The air ducts is standard construction,1
"Last week, The dishwasher was fixed by a contractor and everything went smoothly.",2
"During the inspection, The patio was rebuilt and looks great",2
The shower was completely replaced,2
"According to the contractor, The countertop is standard construction",1
The tile is unsafe to use as expected.,0
The fridge is located in the basement,1
"Yesterday, The clean chimney finally works perfectly",2
"According to the contractor, The siding is in terrible condition",0
The kitchen needs repairs,0
The stairs was inspected,1
"Yesterday, The gutters was noted in the report and it caused some delays.",1
The clean ceiling was measured and documented,1
"Yesterday, The driveway was restored successfully",2
"Yesterday, The air ducts is falling apart",0
The roof has serious issues and it caused some delays.,0
The basic attic insulation finally works perfectly which was surprising.,2
The attic insulation was inspected,1
"In the report, The bathroom stopped working and everything went smoothly.",0
"According to the contractor, The chimney was serviced and now runs smoothly",2
The dirty stairs is damaged and getting worse and it caused some delays.,0
The updated attic insulation has serious issues,0
The heavy water softener was serviced and now runs smoothly,2
"During the inspection, The functional ceiling was restored successfully and it cost a lot.",2
